id,symbol,status,timestamp_created,buy_order_price,buy_order_status,sell_order_price,sell_order_status,buy_size_quote,buy_size_base,sell_size_quote,sell_size_base,psar_timeframe,max_number_of_trades_for_period,max_number_of_trades_period,buy_order_fill_timestamp,buy_order_fee,sell_order_fill_timestamp,sell_order_fee,side,gross_pnl,net_pnl
85,btcusdt,closed,2022-04-01 00:00:51.541430,45523.544760000004,filled,45524.45524,filled,12,0.00026359985944117415,12.00012,0.0002635972234425797,5min,100,7d,2022-04-01 00:00:51.547123,0.0012000000000000001,2022-04-01 00:02:55.781827,0.001200012,long,0.00012000000000078614,-0.002280011999999214
86,btcusdt,closed,2022-04-01 00:00:51.543210,45523.544760000004,filled,45524.45524,filled,12,0.00026359985944117415,12.00012,0.0002635972234425797,5min,100,7d,2022-04-01 00:00:51.547123,0.0012000000000000001,2022-04-01 00:02:55.781827,0.001200012,long,0.00012000000000078614,-0.002280011999999214
87,btcusdt,closed,2022-04-01 00:00:51.543211,45523.544760000004,filled,45524.45524,filled,12,0.00026359985944117415,12.00012,0.0002635972234425797,5min,100,7d,2022-04-01 00:00:51.547123,0.0012000000000000001,2022-04-01 00:02:55.781827,0.001200012,long,0.00012000000000078614,-0.002280011999999214
88,btcusdt,closed,2022-04-01 00:00:51.543211,45523.544760000004,filled,45524.45524,filled,12,0.00026359985944117415,12.00012,0.0002635972234425797,5min,100,7d,2022-04-01 00:00:51.547123,0.0012000000000000001,2022-04-01 00:02:55.781827,0.001200012,long,0.00012000000000078614,-0.002280011999999214
89,btcusdt,closed,2022-04-01 00:00:51.543212,45523.544760000004,filled,45524.45524,filled,12,0.00026359985944117415,12.00012,0.0002635972234425797,5min,100,7d,2022-04-01 00:00:51.547123,0.0012000000000000001,2022-04-01 00:02:55.781827,0.001200012,long,0.00012000000000078614,-0.002280011999999214
109,btcusdt,closed,2022-04-01 00:02:55.781827,45524.114754300004,filled,45525.0252457,filled,12,0.0002635965589834239,12.00012,0.0002635939230178341,5min,100,7d,2022-04-01 00:02:55.827345,0.0012000000000000001,2022-04-01 00:02:55.827348,0.001200012,long,0.00012000000000078614,-0.002280011999999214
110,btcusdt,closed,2022-04-01 00:02:55.781930,45524.294752500005,filled,45525.2052475,filled,12,0.00026359551675077866,12.00012,0.0002635928807956112,5min,100,7d,2022-04-01 00:02:55.827345,0.0012000000000000001,2022-04-01 00:02:55.827348,0.001200012,long,0.00012000000000078614,-0.002280011999999214
111,btcusdt,closed,2022-04-01 00:02:55.782139,45524.294752500005,filled,45525.2052475,filled,12,0.00026359551675077866,12.00012,0.0002635928807956112,5min,100,7d,2022-04-01 00:02:55.827345,0.0012000000000000001,2022-04-01 00:02:55.827348,0.001200012,long,0.00012000000000078614,-0.002280011999999214
120,btcusdt,closed,2022-04-01 00:02:55.950407,45526.30473240001,filled,45527.215267600004,filled,12,0.00026358387904608214,12.00012,0.0002635812432072917,5min,100,7d,2022-04-01 00:02:55.954886,0.0012000000000000001,2022-04-01 00:02:55.985722,0.001200012,long,0.00012000000000078614,-0.002280011999999214
121,btcusdt,closed,2022-04-01 00:02:55.950409,45527.044725,filled,45527.955275,filled,12,0.00026357959477678355,12.00012,0.0002635769589808358,5min,100,7d,2022-04-01 00:02:55.953823,0.0012000000000000001,2022-04-01 00:02:56.895221,0.001200012,long,0.00012000000000078614,-0.002280011999999214
114,btcusdt,closed,2022-04-01 00:02:55.827462,45525.3347421,filled,45526.2452579,filled,12,0.00026358949512353354,12.000119999999999,0.0002635868592285823,5min,100,7d,2022-04-01 00:03:12.684261,0.0012000000000000001,2022-04-01 00:03:12.684603,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
115,btcusdt,closed,2022-04-01 00:02:55.827614,45525.824737200004,filled,45526.7352628,filled,12,0.0002635866581060436,12.00012,0.0002635840222394626,5min,100,7d,2022-04-01 00:03:12.684259,0.0012000000000000001,2022-04-01 00:03:12.684603,0.001200012,long,0.00012000000000078614,-0.002280011999999214
116,btcusdt,closed,2022-04-01 00:02:55.857928,45525.824737200004,filled,45526.7352628,filled,12,0.0002635866581060436,12.00012,0.0002635840222394626,5min,100,7d,2022-04-01 00:03:12.684259,0.0012000000000000001,2022-04-01 00:03:12.684603,0.001200012,long,0.00012000000000078614,-0.002280011999999214
117,btcusdt,closed,2022-04-01 00:02:55.909392,45525.824737200004,filled,45526.7352628,filled,12,0.0002635866581060436,12.00012,0.0002635840222394626,5min,100,7d,2022-04-01 00:03:12.684259,0.0012000000000000001,2022-04-01 00:03:12.684603,0.001200012,long,0.00012000000000078614,-0.002280011999999214
118,btcusdt,closed,2022-04-01 00:02:55.950075,45525.834737100005,filled,45526.7452629,filled,12,0.0002635866002083634,12.00012,0.0002635839643423613,5min,100,7d,2022-04-01 00:03:12.684259,0.0012000000000000001,2022-04-01 00:03:12.684603,0.001200012,long,0.00012000000000078614,-0.002280011999999214
119,btcusdt,closed,2022-04-01 00:02:55.950343,45526.144734,filled,45527.055266,filled,12,0.00026358480539289146,12.00012,0.00026358216954483753,5min,100,7d,2022-04-01 00:03:12.684259,0.0012000000000000001,2022-04-01 00:03:12.684603,0.001200012,long,0.00012000000000078614,-0.002280011999999214
122,btcusdt,closed,2022-04-01 00:02:55.953823,45526.1347341,filled,45527.0452659,filled,12,0.0002635848632897832,12.00012,0.00026358222744115033,5min,100,7d,2022-04-01 00:03:12.684259,0.0012000000000000001,2022-04-01 00:03:12.684603,0.001200012,long,0.00012000000000078614,-0.002280011999999214
123,btcusdt,closed,2022-04-01 00:02:55.954886,45525.824737200004,filled,45526.7352628,filled,12,0.0002635866581060436,12.00012,0.0002635840222394626,5min,100,7d,2022-04-01 00:03:12.684259,0.0012000000000000001,2022-04-01 00:03:12.684603,0.001200012,long,0.00012000000000078614,-0.002280011999999214
124,btcusdt,closed,2022-04-01 00:02:55.954937,45525.824737200004,filled,45526.7352628,filled,12,0.0002635866581060436,12.00012,0.0002635840222394626,5min,100,7d,2022-04-01 00:03:12.684259,0.0012000000000000001,2022-04-01 00:03:12.684603,0.001200012,long,0.00012000000000078614,-0.002280011999999214
125,btcusdt,closed,2022-04-01 00:02:55.955067,45525.824737200004,filled,45526.7352628,filled,12,0.0002635866581060436,12.00012,0.0002635840222394626,5min,100,7d,2022-04-01 00:03:12.684259,0.0012000000000000001,2022-04-01 00:03:12.684603,0.001200012,long,0.00012000000000078614,-0.002280011999999214
90,btcusdt,closed,2022-04-01 00:02:53.002816,45512.95486590001,filled,45513.86513410001,filled,12,0.00026366119350758403,12.00012,0.00026365855689564896,5min,100,7d,2022-04-01 00:03:13.608332,0.0012000000000000001,2022-04-01 00:03:14.301210,0.001200012,long,0.00012000000000078614,-0.002280011999999214
91,btcusdt,closed,2022-04-01 00:02:53.002818,45513.044865,filled,45513.955135000004,filled,12,0.0002636606721346416,12.00012,0.0002636580355279203,5min,100,7d,2022-04-01 00:03:13.608332,0.0012000000000000001,2022-04-01 00:03:14.301210,0.001200012,long,0.00012000000000078614,-0.002280011999999214
92,btcusdt,closed,2022-04-01 00:02:53.002818,45513.044865,filled,45513.955135000004,filled,12,0.0002636606721346416,12.00012,0.0002636580355279203,5min,100,7d,2022-04-01 00:03:13.608332,0.0012000000000000001,2022-04-01 00:03:14.301210,0.001200012,long,0.00012000000000078614,-0.002280011999999214
93,btcusdt,closed,2022-04-01 00:02:53.002819,45514.4648508,filled,45515.3751492,filled,12,0.00026365244630112525,12.00012,0.00026364980977666225,5min,100,7d,2022-04-01 00:03:13.607720,0.0012000000000000001,2022-04-01 00:03:14.301211,0.001200012,long,0.00012000000000078614,-0.002280011999999214
94,btcusdt,closed,2022-04-01 00:02:53.043969,45514.4648508,filled,45515.3751492,filled,12,0.00026365244630112525,12.00012,0.00026364980977666225,5min,100,7d,2022-04-01 00:03:13.607720,0.0012000000000000001,2022-04-01 00:03:14.301211,0.001200012,long,0.00012000000000078614,-0.002280011999999214
95,btcusdt,closed,2022-04-01 00:02:53.086585,45514.45485090001,filled,45515.365149100006,filled,12,0.0002636525042277357,12.00012,0.00026364986770269347,5min,100,7d,2022-04-01 00:03:13.607720,0.0012000000000000001,2022-04-01 00:03:14.301211,0.001200012,long,0.00012000000000078614,-0.002280011999999214
96,btcusdt,closed,2022-04-01 00:02:53.207369,45514.4648508,filled,45515.3751492,filled,12,0.00026365244630112525,12.00012,0.00026364980977666225,5min,100,7d,2022-04-01 00:03:13.607720,0.0012000000000000001,2022-04-01 00:03:14.301211,0.001200012,long,0.00012000000000078614,-0.002280011999999214
97,btcusdt,closed,2022-04-01 00:02:53.207484,45514.4648508,filled,45515.3751492,filled,12,0.00026365244630112525,12.00012,0.00026364980977666225,5min,100,7d,2022-04-01 00:03:13.607720,0.0012000000000000001,2022-04-01 00:03:14.301211,0.001200012,long,0.00012000000000078614,-0.002280011999999214
98,btcusdt,closed,2022-04-01 00:02:53.938926,45516.5348301,filled,45517.4451699,filled,12,0.0002636404560407007,12.000119999999999,0.00026363781963614026,5min,100,7d,2022-04-01 00:03:13.607720,0.0012000000000000001,2022-04-01 00:03:14.486963,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
99,btcusdt,closed,2022-04-01 00:02:53.951909,45516.54483,filled,45517.45517,filled,12,0.00026364039811938424,12.00012,0.00026363776171540304,5min,100,7d,2022-04-01 00:03:13.607720,0.0012000000000000001,2022-04-01 00:03:14.486963,0.001200012,long,0.00012000000000078614,-0.002280011999999214
100,btcusdt,closed,2022-04-01 00:02:55.586287,45519.244803,filled,45520.155197,filled,12,0.0002636247602949934,12.00012,0.0002636221240473905,5min,100,7d,2022-04-01 00:03:13.381121,0.0012000000000000001,2022-04-01 00:03:14.493712,0.001200012,long,0.00012000000000078614,-0.002280011999999214
101,btcusdt,closed,2022-04-01 00:02:55.723464,45519.2548029,filled,45520.1651971,filled,12,0.0002636247023805734,12.00012,0.0002636220661335496,5min,100,7d,2022-04-01 00:03:13.381121,0.0012000000000000001,2022-04-01 00:03:14.493712,0.001200012,long,0.00012000000000078614,-0.002280011999999214
102,btcusdt,closed,2022-04-01 00:02:55.723616,45519.2548029,filled,45520.1651971,filled,12,0.0002636247023805734,12.00012,0.0002636220661335496,5min,100,7d,2022-04-01 00:03:13.381121,0.0012000000000000001,2022-04-01 00:03:14.493712,0.001200012,long,0.00012000000000078614,-0.002280011999999214
103,btcusdt,closed,2022-04-01 00:02:55.723652,45520.044795,filled,45520.955205000006,filled,12,0.0002636201272218014,12.00012,0.0002636174910205292,5min,100,7d,2022-04-01 00:03:13.381121,0.0012000000000000001,2022-04-01 00:03:14.495769,0.001200012,long,0.00012000000000078614,-0.002280011999999214
104,btcusdt,closed,2022-04-01 00:02:55.781045,45520.044795,filled,45520.955205000006,filled,12,0.0002636201272218014,12.00012,0.0002636174910205292,5min,100,7d,2022-04-01 00:03:13.381121,0.0012000000000000001,2022-04-01 00:03:14.495769,0.001200012,long,0.00012000000000078614,-0.002280011999999214
105,btcusdt,closed,2022-04-01 00:02:55.781056,45520.5347901,filled,45521.445209900005,filled,12,0.0002636172895448893,12.00012,0.0002636146533719939,5min,100,7d,2022-04-01 00:03:13.313110,0.0012000000000000001,2022-04-01 00:03:14.495769,0.001200012,long,0.00012000000000078614,-0.002280011999999214
106,btcusdt,closed,2022-04-01 00:02:55.781057,45520.5347901,filled,45521.445209900005,filled,12,0.0002636172895448893,12.00012,0.0002636146533719939,5min,100,7d,2022-04-01 00:03:13.313110,0.0012000000000000001,2022-04-01 00:03:14.495769,0.001200012,long,0.00012000000000078614,-0.002280011999999214
107,btcusdt,closed,2022-04-01 00:02:55.781208,45521.1847836,filled,45522.095216400005,filled,12,0.00026361352537386637,12.00012,0.00026361088923861265,5min,100,7d,2022-04-01 00:03:13.313110,0.0012000000000000001,2022-04-01 00:03:14.523842,0.001200012,long,0.00012000000000078614,-0.002280011999999214
108,btcusdt,closed,2022-04-01 00:02:55.781220,45521.1847836,filled,45522.095216400005,filled,12,0.00026361352537386637,12.00012,0.00026361088923861265,5min,100,7d,2022-04-01 00:03:13.313110,0.0012000000000000001,2022-04-01 00:03:14.523842,0.001200012,long,0.00012000000000078614,-0.002280011999999214
112,btcusdt,closed,2022-04-01 00:02:55.827345,45522.8847666,filled,45523.7952334,filled,12,0.00026360368112708806,12.000120000000003,0.0002636010450902768,5min,100,7d,2022-04-01 00:03:12.723547,0.0012000000000000001,2022-04-01 00:03:14.580488,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
135,btcusdt,closed,2022-04-01 00:03:12.723547,45522.114774300004,filled,45523.0252257,filled,12,0.0002636081399007132,12.000120000000003,0.00026360550381931427,5min,100,7d,2022-04-01 00:03:12.793351,0.0012000000000000001,2022-04-01 00:03:14.580488,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
136,btcusdt,closed,2022-04-01 00:03:12.752516,45522.114774300004,filled,45523.0252257,filled,12,0.0002636081399007132,12.000120000000003,0.00026360550381931427,5min,100,7d,2022-04-01 00:03:12.793351,0.0012000000000000001,2022-04-01 00:03:14.580488,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
137,btcusdt,closed,2022-04-01 00:03:12.765392,45522.114774300004,filled,45523.0252257,filled,12,0.0002636081399007132,12.000120000000003,0.00026360550381931427,5min,100,7d,2022-04-01 00:03:12.793351,0.0012000000000000001,2022-04-01 00:03:14.580488,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
130,btcusdt,closed,2022-04-01 00:03:12.703608,45523.554759900006,filled,45524.465240100006,filled,12,0.0002635998015376943,12.00012,0.00026359716553967893,5min,100,7d,2022-04-01 00:03:12.723547,0.0012000000000000001,2022-04-01 00:03:14.580491,0.001200012,long,0.00012000000000078614,-0.002280011999999214
131,btcusdt,closed,2022-04-01 00:03:12.705102,45523.944756000004,filled,45524.855244000006,filled,12,0.00026359754332182326,12.00012,0.00026359490734639005,5min,100,7d,2022-04-01 00:03:12.723547,0.0012000000000000001,2022-04-01 00:03:14.580491,0.001200012,long,0.00012000000000078614,-0.002280011999999214
132,btcusdt,closed,2022-04-01 00:03:12.708146,45523.554759900006,filled,45524.465240100006,filled,12,0.0002635998015376943,12.00012,0.00026359716553967893,5min,100,7d,2022-04-01 00:03:12.723547,0.0012000000000000001,2022-04-01 00:03:14.580491,0.001200012,long,0.00012000000000078614,-0.002280011999999214
133,btcusdt,closed,2022-04-01 00:03:12.708153,45523.544760000004,filled,45524.45524,filled,12,0.00026359985944117415,12.00012,0.0002635972234425797,5min,100,7d,2022-04-01 00:03:12.723547,0.0012000000000000001,2022-04-01 00:03:14.580491,0.001200012,long,0.00012000000000078614,-0.002280011999999214
134,btcusdt,closed,2022-04-01 00:03:12.723546,45523.544760000004,filled,45524.45524,filled,12,0.00026359985944117415,12.00012,0.0002635972234425797,5min,100,7d,2022-04-01 00:03:12.723547,0.0012000000000000001,2022-04-01 00:03:14.580491,0.001200012,long,0.00012000000000078614,-0.002280011999999214
113,btcusdt,closed,2022-04-01 00:02:55.827348,45524.8947465,filled,45525.8052535,filled,12,0.00026359204270148416,12.00012,0.00026358940678105713,5min,100,7d,2022-04-01 00:03:12.703608,0.0012000000000000001,2022-04-01 00:03:14.611705,0.001200012,long,0.00012000000000078614,-0.002280011999999214
126,btcusdt,closed,2022-04-01 00:02:55.993133,45527.044725,filled,45527.955275,filled,12,0.00026357959477678355,12.00012,0.0002635769589808358,5min,100,7d,2022-04-01 00:03:12.684259,0.0012000000000000001,2022-04-01 00:03:14.633277,0.001200012,long,0.00012000000000078614,-0.002280011999999214
128,btcusdt,closed,2022-04-01 00:03:12.684605,45527.484720600005,filled,45528.39527940001,filled,12,0.0002635770474394407,12.000120000000003,0.00026357441166896637,5min,100,7d,2022-04-01 00:03:12.703608,0.0012000000000000001,2022-04-01 00:03:14.633277,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
129,btcusdt,closed,2022-04-01 00:03:12.684607,45527.484720600005,filled,45528.39527940001,filled,12,0.0002635770474394407,12.000120000000003,0.00026357441166896637,5min,100,7d,2022-04-01 00:03:12.703608,0.0012000000000000001,2022-04-01 00:03:14.633277,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
138,btcusdt,closed,2022-04-01 00:03:14.301211,45515.8248372,filled,45516.7351628,filled,12,0.0002636445685192202,12.00012,0.000263641932073535,5min,100,7d,2022-04-01 00:03:17.830003,0.0012000000000000001,2022-04-01 00:03:18.945235,0.001200012,long,0.00012000000000078614,-0.002280011999999214
139,btcusdt,closed,2022-04-01 00:03:14.301426,45515.8348371,filled,45516.745162900006,filled,12,0.0002636445105960967,12.00012,0.00026364187415099075,5min,100,7d,2022-04-01 00:03:17.830003,0.0012000000000000001,2022-04-01 00:03:18.945235,0.001200012,long,0.00012000000000078614,-0.002280011999999214
140,btcusdt,closed,2022-04-01 00:03:14.301429,45516.5348301,filled,45517.4451699,filled,12,0.0002636404560407007,12.000119999999999,0.00026363781963614026,5min,100,7d,2022-04-01 00:03:17.830003,0.0012000000000000001,2022-04-01 00:03:19.062624,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
141,btcusdt,closed,2022-04-01 00:03:14.301430,45516.54483,filled,45517.45517,filled,12,0.00026364039811938424,12.00012,0.00026363776171540304,5min,100,7d,2022-04-01 00:03:17.830003,0.0012000000000000001,2022-04-01 00:03:19.062624,0.001200012,long,0.00012000000000078614,-0.002280011999999214
142,btcusdt,closed,2022-04-01 00:03:14.428328,45516.54483,filled,45517.45517,filled,12,0.00026364039811938424,12.00012,0.00026363776171540304,5min,100,7d,2022-04-01 00:03:17.830003,0.0012000000000000001,2022-04-01 00:03:19.062624,0.001200012,long,0.00012000000000078614,-0.002280011999999214
143,btcusdt,closed,2022-04-01 00:03:14.470191,45516.5348301,filled,45517.4451699,filled,12,0.0002636404560407007,12.000119999999999,0.00026363781963614026,5min,100,7d,2022-04-01 00:03:17.830003,0.0012000000000000001,2022-04-01 00:03:19.062624,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
144,btcusdt,closed,2022-04-01 00:03:14.470209,45516.54483,filled,45517.45517,filled,12,0.00026364039811938424,12.00012,0.00026363776171540304,5min,100,7d,2022-04-01 00:03:17.830003,0.0012000000000000001,2022-04-01 00:03:19.062624,0.001200012,long,0.00012000000000078614,-0.002280011999999214
145,btcusdt,closed,2022-04-01 00:03:14.472640,45516.54483,filled,45517.45517,filled,12,0.00026364039811938424,12.00012,0.00026363776171540304,5min,100,7d,2022-04-01 00:03:17.830003,0.0012000000000000001,2022-04-01 00:03:19.062624,0.001200012,long,0.00012000000000078614,-0.002280011999999214
146,btcusdt,closed,2022-04-01 00:03:14.487159,45519.0048054,filled,45519.915194600006,filled,12,0.00026362615024870707,12.000120000000003,0.0002636235139872046,5min,100,7d,2022-04-01 00:03:15.471796,0.0012000000000000001,2022-04-01 00:03:19.345174,0.0012000120000000003,long,0.0001200000000025625,-0.002280011999997438
170,btcusdt,closed,2022-04-01 00:03:19.025334,45516.54483,filled,45517.45517,filled,12,0.00026364039811938424,12.00012,0.00026363776171540304,5min,100,7d,2022-04-01 00:03:20.392522,0.0012000000000000001,2022-04-01 00:03:21.591836,0.001200012,long,0.00012000000000078614,-0.002280011999999214
171,btcusdt,closed,2022-04-01 00:03:19.026580,45516.54483,filled,45517.45517,filled,12,0.00026364039811938424,12.00012,0.00026363776171540304,5min,100,7d,2022-04-01 00:03:20.392522,0.0012000000000000001,2022-04-01 00:03:21.591836,0.001200012,long,0.00012000000000078614,-0.002280011999999214
172,btcusdt,closed,2022-04-01 00:03:19.062640,45517.4048214,filled,45518.3151786,filled,12,0.0002636354169813786,12.000119999999999,0.00026363278062720873,5min,100,7d,2022-04-01 00:03:20.333288,0.0012000000000000001,2022-04-01 00:03:21.591836,0.0012000119999999999,long,0.00011999999999900979,-0.00228001200000099
